client_fund_id,client_id,fund_id,amount_invested_in_fund,date_invested
1121_76359079,1121,76359079,1995.6962670426535,12/06/2023
1121_30083558,1121,30083558,17810.686713181072,15/06/2023
1121_29659229,1121,29659229,4208.969445209154,07/07/2023
1121_90221422,1121,90221422,18391.428469465456,13/07/2023
1121_98704577,1121,98704577,17063.44497394425,20/07/2023
1122_85253961,1122,85253961,302527.4728288088,30/05/2023
1122_76027957,1122,76027957,111944.29346631956,12/06/2023
1122_49618219,1122,49618219,12646.055636115721,08/07/2023
1122_40101706,1122,40101706,131201.30150927202,12/07/2023
1122_27996796,1122,27996796,149410.76862554657,19/07/2023
1123_67105559,1123,67105559,30577.216827221775,09/04/2023
1123_96434945,1123,96434945,38001.463744507564,15/04/2023
1123_10343778,1123,10343778,35851.44978171499,18/04/2023
1123_11605458,1123,11605458,38851.9223643442,15/05/2023
1123_59674173,1123,59674173,23450.927038984333,09/06/2023
1123_25104089,1123,25104089,25888.841947016263,15/06/2023
1123_30083558,1123,30083558,8427.522380155406,30/06/2023
1124_76027957,1124,76027957,149863.31933820355,31/05/2023
1124_70137966,1124,70137966,150254.8418273234,03/06/2023
1124_15980403,1124,15980403,167155.92122764981,06/06/2023
1124_80102345,1124,80102345,109878.90339450019,01/07/2023
1124_67720775,1124,67720775,126577.42780312654,16/07/2023
1125_69007006,1125,69007006,15250.83905609537,28/12/2022
1125_44459913,1125,44459913,5395.771916554499,12/01/2023
1125_27561672,1125,27561672,2846.0518239570138,13/01/2023
1125_61142446,1125,61142446,647.6662290085197,15/01/2023
1125_73110676,1125,73110676,6449.208768348047,25/01/2023
1125_34526288,1125,34526288,10840.936734089439,21/02/2023
1125_95510973,1125,95510973,11732.790988897517,06/03/2023
1125_18710196,1125,18710196,3609.031588087922,07/03/2023
1125_98866743,1125,98866743,14347.518930108397,18/03/2023
1125_18835101,1125,18835101,7851.261186757246,28/03/2023
1125_17599605,1125,17599605,15658.46658974435,14/04/2023
1125_25104089,1125,25104089,2556.3473445158097,26/04/2023
1125_20686927,1125,20686927,2249.567937293892,03/05/2023
1125_11726159,1125,11726159,4395.320305006093,09/05/2023
1125_72997430,1125,72997430,12692.533022884956,23/05/2023
1125_65479469,1125,65479469,679.7386249079353,08/06/2023
1125_22675579,1125,22675579,1804.8527863215268,06/07/2023
1126_80102345,1126,80102345,120524.07071651712,15/06/2023
1126_98987354,1126,98987354,148956.68119360032,28/06/2023
1126_70942937,1126,70942937,178285.83098281868,06/07/2023
1126_70137966,1126,70137966,81038.25048085552,15/07/2023
1127_95510973,1127,95510973,44647.57940874863,09/12/2022
1127_66298485,1127,66298485,5943.1717855287825,22/12/2022
1127_18835101,1127,18835101,34625.07504388056,17/01/2023
1127_70776164,1127,70776164,31017.024648814455,28/01/2023
1127_35172614,1127,35172614,10537.855784959127,15/02/2023
1127_69506916,1127,69506916,41058.17014819399,12/03/2023
1127_17990872,1127,17990872,25126.70468922795,21/03/2023
1127_22657204,1127,22657204,49181.78427890797,30/03/2023
1127_65832217,1127,65832217,5104.299098299702,12/04/2023
1127_11151808,1127,11151808,2713.67133711941,29/04/2023
1127_69007006,1127,69007006,40917.24461434869,17/05/2023
1127_41229437,1127,41229437,24960.072786568948,10/06/2023
1127_91054577,1127,91054577,31254.39050520755,21/06/2023
1127_18094386,1127,18094386,34618.74464483745,05/07/2023
1127_76486840,1127,76486840,39460.6259084318,18/07/2023
1128_27996796,1128,27996796,53177.89112056544,15/07/2022
1128_15753539,1128,15753539,112097.7361582207,17/07/2022
1128_24137221,1128,24137221,69650.68879677365,10/08/2022
1128_22675579,1128,22675579,29011.17030806239,02/09/2022
1128_56641766,1128,56641766,91140.82143434118,08/09/2022
1128_66900412,1128,66900412,78563.71437229478,09/09/2022
1128_61229971,1128,61229971,96592.89308170573,22/09/2022
1128_35373597,1128,35373597,53843.140731890446,14/10/2022
1128_53952501,1128,53952501,32875.77988367319,26/10/2022
1128_73363229,1128,73363229,132749.2394627273,31/10/2022
1128_72997430,1128,72997430,36290.4690090248,22/11/2022
1128_17599605,1128,17599605,35897.62841504554,05/12/2022
1128_92092819,1128,92092819,160613.70692102273,19/12/2022
1128_59674173,1128,59674173,167105.14347282602,05/01/2023
1128_98760799,1128,98760799,52526.289322462224,23/01/2023
1128_10343778,1128,10343778,163247.49522285906,11/02/2023
1128_74975024,1128,74975024,112060.07531835671,09/03/2023
1128_76486840,1128,76486840,147589.92634544466,11/03/2023
1128_23755140,1128,23755140,50791.29917097992,28/03/2023
1128_94710676,1128,94710676,50753.11375814916,27/04/2023
1128_32254796,1128,32254796,30933.07753948985,03/05/2023
1128_85264831,1128,85264831,87937.33942377959,02/06/2023
1128_22657204,1128,22657204,108189.13615418407,08/06/2023
1128_25889324,1128,25889324,93551.72257612016,18/06/2023
1129_41229437,1129,41229437,256246.97159063327,11/11/2022
1129_53789482,1129,53789482,20608.211763621286,01/12/2022
1129_32254796,1129,32254796,191577.27764060535,24/12/2022
1129_32280285,1129,32280285,108859.599005801,02/01/2023
1129_78246678,1129,78246678,17402.737034626316,24/01/2023
1129_70534354,1129,70534354,4982.597741737292,08/02/2023
1129_11726159,1129,11726159,19548.676434761393,18/02/2023
1129_70942937,1129,70942937,255171.6191718429,24/02/2023
1129_35172614,1129,35172614,22400.841880319458,10/03/2023
1129_95426874,1129,95426874,116470.76734388103,07/04/2023
1129_65832217,1129,65832217,13929.841126177951,12/04/2023
1129_45329806,1129,45329806,92909.07519516491,03/05/2023
1129_54160469,1129,54160469,172612.24122884753,22/05/2023
1129_70332253,1129,70332253,234082.18801196225,31/05/2023
1129_18710196,1129,18710196,50368.84442090719,22/06/2023
1129_17990872,1129,17990872,175975.14721085064,19/07/2023
1130_94857669,1130,94857669,3119.915944204855,15/05/2023
1130_67105559,1130,67105559,10871.226167227855,25/05/2023
1130_15753539,1130,15753539,8378.520294881542,08/06/2023
1130_96555478,1130,96555478,8248.81534343622,24/06/2023
1130_70534354,1130,70534354,9313.815529864643,07/07/2023
1130_11605458,1130,11605458,6089.564267996671,20/07/2023
1131_96555478,1131,96555478,1354.5537671464422,17/01/2023
1131_76486840,1131,76486840,6043.844218769828,25/01/2023
1131_14687907,1131,14687907,1781.5380665595992,16/02/2023
1131_61229971,1131,61229971,1002.486789401484,15/03/2023
1131_98595835,1131,98595835,3897.589262881569,08/04/2023
1131_30083558,1131,30083558,4483.726650369953,20/04/2023
1131_35172614,1131,35172614,5042.511292374385,01/05/2023
1131_95510973,1131,95510973,3681.827772033725,13/05/2023
1131_41229437,1131,41229437,452.20624628874344,26/05/2023
1131_36548480,1131,36548480,483.94209392291816,18/06/2023
1131_64085982,1131,64085982,4160.005363977655,01/07/2023
1131_53952501,1131,53952501,6403.366342424736,09/07/2023
1132_80648378,1132,80648378,25277.503999379136,11/12/2022
1132_65832217,1132,65832217,28941.932401356942,16/12/2022
1132_56641766,1132,56641766,33148.59947306488,15/01/2023
1132_44459913,1132,44459913,33648.2784623595,19/01/2023
1132_95426874,1132,95426874,38614.004212490894,17/02/2023
1132_27561672,1132,27561672,19385.497473758292,18/03/2023
1132_67720775,1132,67720775,24929.66775879991,11/04/2023
1132_25104089,1132,25104089,36333.651635058675,09/05/2023
1132_15753539,1132,15753539,43459.95416866553,27/05/2023
1132_18835101,1132,18835101,41044.31007275035,08/06/2023
1132_79502565,1132,79502565,34832.59117698802,03/07/2023
1132_19220379,1132,19220379,702.1061898746631,19/07/2023
1133_71048022,1133,71048022,19490.67380492198,10/06/2022
1133_66900412,1133,66900412,39861.38278222226,13/06/2022
1133_11726159,1133,11726159,17945.90983644513,13/07/2022
1133_32280285,1133,32280285,21281.379954235937,16/07/2022
1133_72997430,1133,72997430,14407.788605108395,31/07/2022
1133_65479469,1133,65479469,4522.609382702444,06/08/2022
1133_20686927,1133,20686927,25661.803376267733,21/08/2022
1133_55961746,1133,55961746,21621.57887461958,13/09/2022
1133_15753539,1133,15753539,46932.04254567783,13/10/2022
1133_54160469,1133,54160469,31743.79995915339,30/10/2022
1133_96555478,1133,96555478,14455.01843987377,10/11/2022
1133_95972425,1133,95972425,37739.52092766657,13/11/2022
1133_73110676,1133,73110676,12201.764122207484,18/11/2022
1133_17990872,1133,17990872,46048.512974510384,15/12/2022
1133_36548480,1133,36548480,41508.78152487719,04/01/2023
1133_70942937,1133,70942937,33062.79477339639,20/01/2023
1133_35323285,1133,35323285,32970.668327416184,04/02/2023
1133_33478362,1133,33478362,43163.35991327923,19/02/2023
1133_41229437,1133,41229437,2775.952076033951,24/02/2023
1133_45360976,1133,45360976,17924.147615690574,19/03/2023
1133_98987354,1133,98987354,6340.250554892222,09/04/2023
1133_25104089,1133,25104089,26433.817009288337,06/05/2023
1133_98866743,1133,98866743,15783.954308710603,07/05/2023
1133_27561672,1133,27561672,19816.257813152683,23/05/2023
1133_29659229,1133,29659229,11685.553226101609,04/06/2023
1133_92092819,1133,92092819,46981.370722394146,26/06/2023
1133_18835101,1133,18835101,8138.583204837556,12/07/2023
1134_73110676,1134,73110676,45591.87088595505,30/07/2022
1134_78246678,1134,78246678,46539.40570734969,14/08/2022
1134_27561672,1134,27561672,32922.000181886215,19/08/2022
1134_66298485,1134,66298485,20750.29884118854,17/09/2022
1134_24137221,1134,24137221,24664.5445167247,28/09/2022
1134_76359079,1134,76359079,72126.50739463793,16/10/2022
1134_70942937,1134,70942937,3589.3753216688206,11/11/2022
1134_94710676,1134,94710676,44898.43393182732,04/12/2022
1134_74975024,1134,74975024,43213.11570212377,21/12/2022
1134_70137966,1134,70137966,59559.28537284249,15/01/2023
1134_92092819,1134,92092819,37247.0516172011,17/01/2023
1134_72997430,1134,72997430,11008.786538933164,22/01/2023
1134_61142446,1134,61142446,52264.7621332664,21/02/2023
1134_48523271,1134,48523271,10307.099214389911,20/03/2023
1134_65479469,1134,65479469,29081.796118194372,14/04/2023
1134_18710196,1134,18710196,16547.584978168685,18/04/2023
1134_45360976,1134,45360976,44196.79815340575,10/05/2023
1134_94857669,1134,94857669,13965.656885677752,24/05/2023
1134_40987651,1134,40987651,72357.49894583841,27/05/2023
1134_70332253,1134,70332253,63688.134491534394,10/06/2023
1134_25104089,1134,25104089,40361.77340329597,12/06/2023
1134_90221422,1134,90221422,54026.65841537029,25/06/2023
1134_69007006,1134,69007006,72022.68920208803,20/07/2023
1135_71048022,1135,71048022,123350.38116863662,28/09/2022
1135_35373597,1135,35373597,65086.70474366591,11/10/2022
1135_70137966,1135,70137966,71280.95571084593,29/10/2022
1135_27996796,1135,27996796,1744.1187872721132,19/11/2022
1135_43224861,1135,43224861,105589.38598942453,16/12/2022
1135_18094386,1135,18094386,82488.70677340652,01/01/2023
1135_23755140,1135,23755140,118060.57133393036,28/01/2023
1135_73110676,1135,73110676,15935.044723467932,26/02/2023
1135_40101706,1135,40101706,18516.80013942993,18/03/2023
1135_61229971,1135,61229971,102127.95161402665,20/03/2023
1135_88997679,1135,88997679,107551.47781971372,02/04/2023
1135_11151808,1135,11151808,67066.59512931303,20/04/2023
1135_70776164,1135,70776164,91663.83530192927,08/05/2023
1135_10343778,1135,10343778,74535.17942701784,16/05/2023
1135_73363229,1135,73363229,84958.13671993728,20/05/2023
1135_70534354,1135,70534354,96739.8152134439,12/06/2023
1135_34526288,1135,34526288,75820.14367712894,08/07/2023
1135_45360976,1135,45360976,16927.064704746874,20/07/2023
1136_20686927,1136,20686927,24507.435917708208,31/08/2022
1136_15753539,1136,15753539,24724.939295877284,07/09/2022
1136_56641766,1136,56641766,5865.117068788624,20/09/2022
1136_45329806,1136,45329806,35566.20994019266,06/10/2022
1136_72997430,1136,72997430,42125.44692084436,30/10/2022
1136_79502565,1136,79502565,934.7129886018953,21/11/2022
1136_64746348,1136,64746348,33942.073390120604,14/12/2022
1136_76027957,1136,76027957,27661.768832159356,26/12/2022
1136_18835101,1136,18835101,17884.331161763224,14/01/2023
1136_95510973,1136,95510973,1752.4249807803615,09/02/2023
1136_23755140,1136,23755140,25555.312187511026,14/02/2023
1136_67720775,1136,67720775,35677.13594163821,14/03/2023
1136_76486840,1136,76486840,3475.259077110081,02/04/2023
1136_36548480,1136,36548480,2696.7448210904604,23/04/2023
1136_94710676,1136,94710676,21243.908313395994,23/05/2023
1136_19220379,1136,19220379,6172.834322244179,10/06/2023
1136_18710196,1136,18710196,12259.321052152183,30/06/2023
1136_32254796,1136,32254796,11249.742458868113,09/07/2023
1136_70942937,1136,70942937,9328.86724997621,17/07/2023
1137_45329806,1137,45329806,21293.38942294525,26/06/2022
1137_67105559,1137,67105559,65835.84465159796,05/07/2022
1137_92092819,1137,92092819,74114.13181932138,10/07/2022
1137_34526288,1137,34526288,40406.159591208816,27/07/2022
1137_85253961,1137,85253961,3162.601672045741,07/08/2022
1137_96434945,1137,96434945,76829.71512947114,23/08/2022
1137_73110676,1137,73110676,21613.472044720897,19/09/2022
1137_73363229,1137,73363229,29475.39280140069,06/10/2022
1137_32254796,1137,32254796,78559.24781255922,25/10/2022
1137_98595835,1137,98595835,91969.57566355761,07/11/2022
1137_27996796,1137,27996796,5222.4133599478755,28/11/2022
1137_78254115,1137,78254115,24119.516574828533,21/12/2022
1137_65832217,1137,65832217,77395.8153590027,06/01/2023
1137_69506916,1137,69506916,11982.606148200099,25/01/2023
1137_98866743,1137,98866743,18456.140972847887,04/02/2023
1137_88997679,1137,88997679,88003.87475111845,10/02/2023
1137_20686927,1137,20686927,96428.39675746828,12/02/2023
1137_69007006,1137,69007006,41740.573541291546,26/02/2023
1137_35373597,1137,35373597,62604.32710508989,05/03/2023
1137_15753539,1137,15753539,6755.261698975094,10/03/2023
1137_79502565,1137,79502565,24459.444848520594,08/04/2023
1137_44459913,1137,44459913,41627.83834790294,28/04/2023
1137_78246678,1137,78246678,24749.008491952576,26/05/2023
1137_27561672,1137,27561672,86997.89895807092,15/06/2023
1137_76027957,1137,76027957,13363.049455280969,08/07/2023
1138_22657204,1138,22657204,4538.890226524097,08/06/2022
1138_41229437,1138,41229437,2963.860657461132,04/07/2022
1138_35373597,1138,35373597,2889.5035648124567,13/07/2022
1138_95510973,1138,95510973,3465.6088557930684,17/07/2022
1138_61229971,1138,61229971,5115.134256006263,28/07/2022
1138_25889324,1138,25889324,6399.433632694428,15/08/2022
1138_95972425,1138,95972425,6335.055952892707,04/09/2022
1138_22675579,1138,22675579,1336.4514169415186,16/09/2022
1138_33478362,1138,33478362,6181.329169482065,27/09/2022
1138_44459913,1138,44459913,4573.119909945788,20/10/2022
1138_34526288,1138,34526288,5463.867810088969,26/10/2022
1138_71048022,1138,71048022,3663.8217644984343,21/11/2022
1138_70776164,1138,70776164,2726.0259494419165,23/11/2022
1138_98987354,1138,98987354,3625.114883330314,29/11/2022
1138_74975024,1138,74975024,865.8443558369991,04/12/2022
1138_88997679,1138,88997679,1269.03384862999,18/12/2022
1138_45329806,1138,45329806,3162.086715112798,26/12/2022
1138_76359079,1138,76359079,4433.694693092274,18/01/2023
1138_98595835,1138,98595835,2034.8516666419312,19/01/2023
1138_11726159,1138,11726159,5701.205620419503,06/02/2023
1138_98866743,1138,98866743,1185.1341720462494,06/03/2023
1138_92092819,1138,92092819,3020.2972474812163,25/03/2023
1138_18835101,1138,18835101,695.7623035957292,13/04/2023
1138_24137221,1138,24137221,3513.9574962476604,16/04/2023
1138_18710196,1138,18710196,6812.468083394705,27/04/2023
1138_96555478,1138,96555478,2585.675145112824,25/05/2023
1138_91054577,1138,91054577,4747.737223787908,29/05/2023
1138_25104089,1138,25104089,144.37813276050184,23/06/2023
1138_76486840,1138,76486840,2853.311335569306,28/06/2023
1138_85253961,1138,85253961,5931.737462319718,19/07/2023
1139_96555478,1139,96555478,22759.21679347768,18/01/2023
1139_79502565,1139,79502565,19842.40900921244,22/01/2023
1139_18835101,1139,18835101,34223.85353746789,20/02/2023
1139_64746348,1139,64746348,19177.327125833857,26/02/2023
1139_14687907,1139,14687907,12.026343997088683,08/03/2023
1139_59674173,1139,59674173,4644.936343438016,07/04/2023
1139_11605458,1139,11605458,7779.582852055855,20/04/2023
1139_65832217,1139,65832217,351.522026484846,08/05/2023
1139_69007006,1139,69007006,13631.367472005571,17/05/2023
1139_40987651,1139,40987651,10361.892360425243,15/06/2023
1139_45360976,1139,45360976,29565.358851765348,03/07/2023
1140_19220379,1140,19220379,141312.3013674038,28/04/2023
1140_44459913,1140,44459913,80060.90883034194,23/05/2023
1140_98987354,1140,98987354,66523.05582479987,31/05/2023
1140_98595835,1140,98595835,66436.71023930391,28/06/2023
1141_94710676,1141,94710676,132456.8515722567,07/11/2022
1141_96434945,1141,96434945,213419.75392198883,02/12/2022
1141_43224861,1141,43224861,200284.55493646572,09/12/2022
1141_73363229,1141,73363229,116375.20863442063,14/12/2022
1141_98704577,1141,98704577,84932.478206311,16/12/2022
1141_35172614,1141,35172614,138064.56212855713,22/12/2022
1142_49618219,1142,49618219,9389.201038004037,03/04/2023
1142_53789482,1142,53789482,52442.925306403355,11/04/2023
1142_35323285,1142,35323285,50572.260829599014,25/04/2023
1142_13295130,1142,13295130,53254.71289919828,03/05/2023
1142_70776164,1142,70776164,64229.12534939289,16/05/2023
1142_35373597,1142,35373597,42399.65152318003,26/05/2023
1142_53952501,1142,53952501,2376.7650574872036,19/06/2023
1142_66900412,1142,66900412,23905.057459873442,11/07/2023
1143_10343778,1143,10343778,12903.090076967603,28/01/2023
1143_22675579,1143,22675579,19990.259524017383,19/02/2023
1143_85264831,1143,85264831,7879.784030387111,18/03/2023
1143_32254796,1143,32254796,5567.781168757095,21/03/2023
1143_91054577,1143,91054577,9757.623635583683,26/03/2023
1143_76486840,1143,76486840,15254.243868322104,12/04/2023
1143_33478362,1143,33478362,9087.37450819711,18/04/2023
1143_95510903,1143,95510903,18182.443316025834,23/04/2023
1143_59674173,1143,59674173,8187.674057268936,06/05/2023
1143_15980403,1143,15980403,691.8545978868809,24/05/2023
1143_94710676,1143,94710676,16774.94006065632,26/05/2023
1143_45329806,1143,45329806,4254.089181103811,30/05/2023
1143_18710196,1143,18710196,20928.214634465294,11/06/2023
1143_73363229,1143,73363229,1413.9536983202288,13/06/2023
1143_40101706,1143,40101706,18306.67290648429,11/07/2023
1144_98595835,1144,98595835,4736.466431356063,22/01/2023
1144_70534354,1144,70534354,3528.779235491639,20/02/2023
1144_56641766,1144,56641766,378.08118332055614,18/03/2023
1144_29659229,1144,29659229,1435.8431557872157,11/04/2023
1144_98987354,1144,98987354,5605.681441307503,22/04/2023
1144_78246678,1144,78246678,5329.069596902638,22/05/2023
1144_67720775,1144,67720775,3433.2344982336726,17/06/2023
1144_66298485,1144,66298485,1033.8221564631594,21/06/2023
1144_15753539,1144,15753539,5300.517999633863,05/07/2023
1144_64746348,1144,64746348,649.5761266996607,19/07/2023
1145_55961746,1145,55961746,76293.47455198472,25/12/2022
1145_78254115,1145,78254115,40082.17519263879,11/01/2023
1145_64746348,1145,64746348,15124.601439091099,28/01/2023
1145_22657204,1145,22657204,80597.45378121387,27/02/2023
1145_25104089,1145,25104089,2458.136005302023,01/03/2023
1145_35373597,1145,35373597,37524.80769784625,06/03/2023
1145_14687907,1145,14687907,39144.4923964789,08/03/2023
1145_36548480,1145,36548480,70824.6626498687,15/03/2023
1145_66900412,1145,66900412,51731.7366855757,02/04/2023
1146_73363229,1146,73363229,11890.416410685231,09/02/2023
1146_33740742,1146,33740742,74046.13059473824,22/02/2023
1146_67105559,1146,67105559,111388.14939302977,16/03/2023
1146_53952501,1146,53952501,77788.19459871801,02/04/2023
1146_88997679,1146,88997679,52961.99238185286,12/04/2023
1146_73110676,1146,73110676,8966.563447209022,13/04/2023
1146_40101706,1146,40101706,11062.796722091953,19/04/2023
1146_85264831,1146,85264831,108647.63297364839,08/05/2023
1146_45360976,1146,45360976,26442.714167931834,23/05/2023
1146_42636156,1146,42636156,10857.519315574265,25/05/2023
1146_76359079,1146,76359079,84859.46660254699,27/05/2023
1146_18710196,1146,18710196,281.5405458015379,25/06/2023
1146_40987651,1146,40987651,50628.817600822425,18/07/2023
1147_98866743,1147,98866743,21771.017201155817,31/05/2022
1147_53789482,1147,53789482,209437.37133368696,03/06/2022
1147_70942937,1147,70942937,30491.33228324937,01/07/2022
1147_70332253,1147,70332253,191613.00547743036,08/07/2022
1147_11726159,1147,11726159,227540.26148276983,07/08/2022
1147_64746348,1147,64746348,41069.15223749994,22/08/2022
1147_33740742,1147,33740742,65052.18030031904,07/09/2022
1147_15753539,1147,15753539,4884.341891668738,08/09/2022
1147_42636156,1147,42636156,99489.76540594516,05/10/2022
1147_34526288,1147,34526288,138427.79141207432,20/10/2022
1147_11151808,1147,11151808,145311.17175634962,08/11/2022
1147_98760799,1147,98760799,81296.99821785094,18/11/2022
1148_35373597,1148,35373597,15962.883290509257,07/08/2022
1148_29659229,1148,29659229,7277.3659089165785,17/08/2022
1148_22657204,1148,22657204,8739.506201308242,13/09/2022
1148_32280285,1148,32280285,9778.718230494793,28/09/2022
1148_35323285,1148,35323285,10962.254323450805,19/10/2022
1148_69506916,1148,69506916,3633.2590979937822,28/10/2022
1148_88997679,1148,88997679,15687.282136481255,14/11/2022
1148_40987651,1148,40987651,14468.56404651152,18/11/2022
1148_98866743,1148,98866743,17246.18606329556,03/12/2022
1148_44459913,1148,44459913,1276.8311577076206,20/12/2022
1148_67105559,1148,67105559,11205.500818854896,31/12/2022
1148_53789482,1148,53789482,5346.504682313306,02/01/2023
1148_34526288,1148,34526288,14339.840890388054,18/01/2023
1148_90221422,1148,90221422,4603.812046335834,24/01/2023
1148_45329806,1148,45329806,11883.992272049925,27/01/2023
1148_95426874,1148,95426874,12507.92688466862,14/02/2023
1148_66900412,1148,66900412,1518.4492851707016,08/03/2023
1148_10343778,1148,10343778,1523.8436150469477,13/03/2023
1148_91054577,1148,91054577,13507.113387192501,25/03/2023
1148_76027957,1148,76027957,2770.693421076,24/04/2023
1148_48523271,1148,48523271,15840.485938832502,27/04/2023
1148_33740742,1148,33740742,7393.752976836173,10/05/2023
1148_43224861,1148,43224861,3306.1628888934197,19/05/2023
1148_74975024,1148,74975024,10706.622456380286,25/05/2023
1148_59674173,1148,59674173,16032.908043040805,17/06/2023
1148_11151808,1148,11151808,10174.599616157751,13/07/2023
1149_76359079,1149,76359079,28559.376616216254,03/05/2022
1149_27561672,1149,27561672,20212.398382710624,11/05/2022
1149_74975024,1149,74975024,2411.2694872133884,08/06/2022
1149_15980403,1149,15980403,22406.163379421818,12/06/2022
1149_19220379,1149,19220379,36968.348307354034,29/06/2022
1149_11605458,1149,11605458,55100.105231623995,07/07/2022
1149_67105559,1149,67105559,14091.458745127231,14/07/2022
1149_40101706,1149,40101706,2881.3769910422548,02/08/2022
1149_65479469,1149,65479469,36863.428240567846,18/08/2022
1149_49618219,1149,49618219,20951.60189744428,27/08/2022
1149_66900412,1149,66900412,55011.33072780569,03/09/2022
1149_27996796,1149,27996796,56730.34274196848,20/09/2022
1149_24137221,1149,24137221,13813.623278841298,08/10/2022
1149_10343778,1149,10343778,5275.991413559318,06/11/2022
1149_32280285,1149,32280285,36300.632716379136,01/12/2022
1149_55961746,1149,55961746,13675.332844100865,13/12/2022
1149_22657204,1149,22657204,42136.65275239826,24/12/2022
1149_53789482,1149,53789482,22248.270684428637,17/01/2023
1149_76486840,1149,76486840,8581.63082393283,27/01/2023
1149_98866743,1149,98866743,9584.844481819546,19/02/2023
1149_11726159,1149,11726159,15307.661576361095,12/03/2023
1149_91054577,1149,91054577,41757.29756270225,15/03/2023
1149_59674173,1149,59674173,14482.4995096368,26/03/2023
1149_42636156,1149,42636156,30441.480465020333,25/04/2023
1149_98987354,1149,98987354,36027.70843580089,20/05/2023
1149_35323285,1149,35323285,58718.98833290293,21/05/2023
1149_98760799,1149,98760799,44157.354323438725,07/06/2023
1149_35373597,1149,35373597,10583.682129315408,09/06/2023
1149_61229971,1149,61229971,20443.352543292483,17/06/2023
1149_78246678,1149,78246678,49205.61623621208,25/06/2023
1149_35172614,1149,35172614,10267.373771044544,16/07/2023
1150_13295130,1150,13295130,10410.79860543302,13/02/2023
1150_70942937,1150,70942937,10435.478673129794,22/02/2023
1150_78246678,1150,78246678,36160.78867426108,19/03/2023
1150_40987651,1150,40987651,25865.456849800074,22/03/2023
1150_15753539,1150,15753539,6414.920678967566,21/04/2023
1150_44459913,1150,44459913,22970.47550240473,14/05/2023
1150_56641766,1150,56641766,13966.463630185226,07/06/2023
1150_66298485,1150,66298485,31744.514235120525,07/07/2023
1150_80102345,1150,80102345,21993.63364201293,10/07/2023
1151_64085982,1151,64085982,15177.940614626948,09/07/2022
1151_98866743,1151,98866743,41664.93189695967,15/07/2022
1151_15980403,1151,15980403,4872.7315289081735,25/07/2022
1151_95972425,1151,95972425,16528.020237201035,22/08/2022
1151_70332253,1151,70332253,18690.248344654417,09/09/2022
1151_44459913,1151,44459913,42515.932580470144,02/10/2022
1151_11605458,1151,11605458,14231.518940628584,06/10/2022
1151_53789482,1151,53789482,26539.057658966878,16/10/2022
1151_43224861,1151,43224861,983.3452940359122,22/10/2022
1151_40101706,1151,40101706,45411.41597249861,15/11/2022
1151_95510973,1151,95510973,27880.007564221545,27/11/2022
1151_95426874,1151,95426874,14521.026763938682,02/12/2022
1151_65479469,1151,65479469,8487.802341470926,17/12/2022
1151_59674173,1151,59674173,19247.72847365455,04/01/2023
1151_96555478,1151,96555478,1505.002387136721,05/01/2023
1151_42636156,1151,42636156,17329.75775747533,14/01/2023
1151_20686927,1151,20686927,43646.720672019794,24/01/2023
1151_27561672,1151,27561672,46683.514998105136,31/01/2023
1151_70137966,1151,70137966,14175.506861273105,14/02/2023
1151_74975024,1151,74975024,23317.862304665836,04/03/2023
1151_25104089,1151,25104089,12450.458054956656,27/03/2023
1151_85253961,1151,85253961,43314.11131733727,15/04/2023
1151_36548480,1151,36548480,16067.543519907134,10/05/2023
1151_67720775,1151,67720775,34745.1080084567,25/05/2023
1151_66900412,1151,66900412,9431.128219279792,12/06/2023
1151_48523271,1151,48523271,10568.874855459702,12/07/2023
1151_15753539,1151,15753539,27626.648765707894,13/07/2023
1151_27996796,1151,27996796,11775.327119323772,14/07/2023
1152_73110676,1152,73110676,47925.67510920667,28/03/2023
1152_70534354,1152,70534354,20429.60901283035,22/04/2023
1152_66298485,1152,66298485,47053.22505644476,15/05/2023
1152_17599605,1152,17599605,20426.77012179275,30/05/2023
1152_78246678,1152,78246678,45040.136519733605,31/05/2023
1152_53789482,1152,53789482,49379.208679465286,01/06/2023
1152_10343778,1152,10343778,5906.861066383451,22/06/2023
1152_98760799,1152,98760799,25978.146778833387,26/06/2023
1152_18094386,1152,18094386,20289.33388733879,20/07/2023
1153_15753539,1153,15753539,16069.477850188325,02/06/2022
1153_70942937,1153,70942937,6851.1484825331245,02/07/2022
1153_91054577,1153,91054577,6854.450433063498,25/07/2022
1153_85264831,1153,85264831,3493.8141672567863,18/08/2022
1153_70534354,1153,70534354,6046.502749662425,14/09/2022
1153_35172614,1153,35172614,16182.08183173229,14/10/2022
1153_76359079,1153,76359079,2381.211035657335,31/10/2022
1153_18094386,1153,18094386,14161.733457522076,24/11/2022
1153_27996796,1153,27996796,10252.16398417951,10/12/2022
1153_45360976,1153,45360976,10830.407566461037,03/01/2023
1153_22675579,1153,22675579,9875.391038729309,31/01/2023
1153_74975024,1153,74975024,10239.80152626635,16/02/2023
1153_98595835,1153,98595835,12.88588833095285,01/03/2023
1153_67105559,1153,67105559,9854.41638631916,28/03/2023
1153_53952501,1153,53952501,456.5067164042519,23/04/2023
1153_95972425,1153,95972425,11269.823164536918,10/05/2023
1153_95510973,1153,95510973,9812.263553476285,25/05/2023
1153_64085982,1153,64085982,2183.591005557571,07/06/2023
1153_69506916,1153,69506916,9642.313275913635,05/07/2023
