Fund_ID,Date,Fund_BPS_Rate,Value
99779,22/01/2023,1.07,102.2313128
22778,22/01/2023,0.71,98.40472358
89791,22/01/2023,1.25,103.572534
20062,22/01/2023,0.69,95.41845761
71151,22/01/2023,1.12,100.8465238
75596,22/01/2023,0.66,102.6673916
63963,23/01/2023,1.26,102.81945
16792,23/01/2023,1.38,102.5855502
88569,23/01/2023,0.79,104.4001761
22757,23/01/2023,0.8,100.7267478
99779,23/01/2023,1.07,100.87819
22778,23/01/2023,0.71,100.2802333
89791,23/01/2023,1.25,97.2032663
20062,23/01/2023,0.69,99.95288278
71151,23/01/2023,1.12,104.4073517
75596,23/01/2023,0.66,101.192326
63963,24/01/2023,1.26,102.3145196
16792,24/01/2023,1.38,98.00873762
88569,24/01/2023,0.79,104.8162526
22757,24/01/2023,0.8,104.0221365
99779,24/01/2023,1.07,103.0808248
22778,24/01/2023,0.71,102.6372512
89791,24/01/2023,1.25,102.7625048
20062,24/01/2023,0.69,98.01744044
71151,24/01/2023,1.12,101.0908719
75596,24/01/2023,0.66,100.1040004
63963,25/01/2023,1.26,102.8565183
16792,25/01/2023,1.38,102.8568223
88569,25/01/2023,0.79,104.7109801
22757,25/01/2023,0.8,96.42275662
99779,25/01/2023,1.07,104.6730327
22778,25/01/2023,0.71,99.4785972
89791,25/01/2023,1.25,101.1617885
20062,25/01/2023,0.69,98.47116858
71151,25/01/2023,1.12,98.69059203
75596,25/01/2023,0.66,101.006739
63963,26/01/2023,1.26,98.25021239
16792,26/01/2023,1.38,104.4968957
88569,26/01/2023,0.79,95.07052362
22757,26/01/2023,0.8,97.17287364
99779,26/01/2023,1.07,104.0827318
22778,26/01/2023,0.71,104.296222
89791,26/01/2023,1.25,96.89567434
20062,26/01/2023,0.69,99.87729928
71151,26/01/2023,1.12,102.1249928
75596,26/01/2023,0.66,95.3244337
63963,27/01/2023,1.26,97.00926746
16792,27/01/2023,1.38,101.1540825
88569,27/01/2023,0.79,99.36385759
22757,27/01/2023,0.8,95.95298282
99779,27/01/2023,1.07,101.5037346
22778,27/01/2023,0.71,102.9293943
89791,27/01/2023,1.25,99.81482507
20062,27/01/2023,0.69,98.40297518
71151,27/01/2023,1.12,97.31255711
75596,27/01/2023,0.66,99.23796116
63963,28/01/2023,1.26,99.58418063
16792,28/01/2023,1.38,98.57906402
88569,28/01/2023,0.79,103.5109367
22757,28/01/2023,0.8,96.81442009
99779,28/01/2023,1.07,95.13851981
22778,28/01/2023,0.71,101.136153
89791,28/01/2023,1.25,95.31598126
20062,28/01/2023,0.69,96.49428365
71151,28/01/2023,1.12,102.6788597
75596,28/01/2023,0.66,100.3790049
63963,29/01/2023,1.26,97.91653302
16792,29/01/2023,1.38,103.0401391
88569,29/01/2023,0.79,95.54035955
22757,29/01/2023,0.8,103.8672072
99779,29/01/2023,1.07,101.1382995
22778,29/01/2023,0.71,102.0655879
89791,29/01/2023,1.25,99.69397002
20062,29/01/2023,0.69,99.43265541
71151,29/01/2023,1.12,102.1695305
75596,29/01/2023,0.66,101.5094282
63963,30/01/2023,1.26,101.7346138
16792,30/01/2023,1.38,102.4511341
88569,30/01/2023,0.79,98.36870004
22757,30/01/2023,0.8,103.6555934
99779,30/01/2023,1.07,97.2383643
22778,30/01/2023,0.71,99.80861035
89791,30/01/2023,1.25,100.6669582
20062,30/01/2023,0.69,96.79217921
71151,30/01/2023,1.12,96.12950507
75596,30/01/2023,0.66,97.85813928
63963,31/01/2023,1.26,95.93027977
16792,31/01/2023,1.38,99.76231126
88569,31/01/2023,0.79,103.0505465
22757,31/01/2023,0.8,95.77085295
99779,31/01/2023,1.07,97.31524698
22778,31/01/2023,0.71,96.13373344
89791,31/01/2023,1.25,102.3930855
20062,31/01/2023,0.69,100.0355427
71151,31/01/2023,1.12,95.56815717
75596,31/01/2023,0.66,100.6070094
63963,01/02/2023,1.26,104.7602233
16792,01/02/2023,1.38,98.96910273
88569,01/02/2023,0.79,98.00855248
22757,01/02/2023,0.8,99.57664654
99779,01/02/2023,1.07,103.0823079
22778,01/02/2023,0.71,96.88386063
89791,01/02/2023,1.25,103.2786716
20062,01/02/2023,0.69,103.8868875
71151,01/02/2023,1.12,104.2107298
75596,01/02/2023,0.66,102.9562836
63963,02/02/2023,1.26,96.97658157
16792,02/02/2023,1.38,101.7275724
88569,02/02/2023,0.79,104.6610673
22757,02/02/2023,0.8,95.41881448
99779,02/02/2023,1.07,95.68334878
22778,02/02/2023,0.71,102.7599298
89791,02/02/2023,1.25,102.7640797
20062,02/02/2023,0.69,101.506213
71151,02/02/2023,1.12,103.7796725
75596,02/02/2023,0.66,99.34707385
63963,03/02/2023,1.26,96.77891947
16792,03/02/2023,1.38,101.436956
88569,03/02/2023,0.79,103.0637467
22757,03/02/2023,0.8,102.4133037
99779,03/02/2023,1.07,103.0620641
22778,03/02/2023,0.71,98.47741082
89791,03/02/2023,1.25,95.22827311
20062,03/02/2023,0.69,96.87552612
71151,03/02/2023,1.12,96.81374372
75596,03/02/2023,0.66,98.34226517
63963,04/02/2023,1.26,95.46583947
16792,04/02/2023,1.38,95.82142026
88569,04/02/2023,0.79,104.3429802
22757,04/02/2023,0.8,95.21959521
99779,04/02/2023,1.07,96.2283018
22778,04/02/2023,0.71,97.20767609
89791,04/02/2023,1.25,104.1789484
20062,04/02/2023,0.69,104.8785678
71151,04/02/2023,1.12,101.1348985
75596,04/02/2023,0.66,102.2141101
63963,05/02/2023,1.26,98.52179165
16792,05/02/2023,1.38,99.78547906
88569,05/02/2023,0.79,96.14679752
22757,05/02/2023,0.8,103.6629446
99779,05/02/2023,1.07,97.26216654
22778,05/02/2023,0.71,100.6264181
89791,05/02/2023,1.25,97.33273032
20062,05/02/2023,0.69,100.1718621
71151,05/02/2023,1.12,104.484361
75596,05/02/2023,0.66,96.13080997
63963,06/02/2023,1.26,104.077158
16792,06/02/2023,1.38,103.4549507
88569,06/02/2023,0.79,102.7743881
22757,06/02/2023,0.8,97.34807492
99779,06/02/2023,1.07,95.57127401
22778,06/02/2023,0.71,97.42871588
89791,06/02/2023,1.25,98.47087064
20062,06/02/2023,0.69,98.51642761
71151,06/02/2023,1.12,102.8919089
75596,06/02/2023,0.66,102.8494175
63963,07/02/2023,1.26,101.8613674
16792,07/02/2023,1.38,98.65800645
88569,07/02/2023,0.79,97.04829468
22757,07/02/2023,0.8,96.90758097
99779,07/02/2023,1.07,103.7772459
22778,07/02/2023,0.71,104.5906559
89791,07/02/2023,1.25,101.2841303
20062,07/02/2023,0.69,100.3470916
71151,07/02/2023,1.12,102.06381
75596,07/02/2023,0.66,95.20450853
63963,08/02/2023,1.26,103.840532
16792,08/02/2023,1.38,96.06415011
88569,08/02/2023,0.79,95.03013104
22757,08/02/2023,0.8,103.7013057
99779,08/02/2023,1.07,99.40304493
22778,08/02/2023,0.71,103.0370765
89791,08/02/2023,1.25,101.4893183
20062,08/02/2023,0.69,100.6003706
71151,08/02/2023,1.12,96.3906688
75596,08/02/2023,0.66,98.55255593
63963,09/02/2023,1.26,101.1894545
16792,09/02/2023,1.38,96.71933898
88569,09/02/2023,0.79,104.6922442
22757,09/02/2023,0.8,98.60119466
99779,09/02/2023,1.07,95.70743813
22778,09/02/2023,0.71,100.3490145
89791,09/02/2023,1.25,95.85795255
20062,09/02/2023,0.69,102.2118252
71151,09/02/2023,1.12,104.3021373
75596,09/02/2023,0.66,99.13275514
63963,10/02/2023,1.26,99.36196665
16792,10/02/2023,1.38,104.5189953
88569,10/02/2023,0.79,104.6881637
22757,10/02/2023,0.8,100.9416709
99779,10/02/2023,1.07,98.29888373
22778,10/02/2023,0.71,102.5928587
89791,10/02/2023,1.25,96.759184
20062,10/02/2023,0.69,96.99926347
71151,10/02/2023,1.12,104.5513983
75596,10/02/2023,0.66,104.0025251
63963,11/02/2023,1.26,102.9165313
16792,11/02/2023,1.38,103.5379955
88569,11/02/2023,0.79,102.5192352
22757,11/02/2023,0.8,96.42052507
99779,11/02/2023,1.07,95.83832878
22778,11/02/2023,0.71,103.427225
89791,11/02/2023,1.25,102.2603171
20062,11/02/2023,0.69,99.03039021
71151,11/02/2023,1.12,100.7638453
75596,11/02/2023,0.66,102.1526603
63963,12/02/2023,1.26,100.2794138
16792,12/02/2023,1.38,95.74381553
88569,12/02/2023,0.79,99.24668469
22757,12/02/2023,0.8,102.5500259
99779,12/02/2023,1.07,99.12413214
22778,12/02/2023,0.71,101.3592248
89791,12/02/2023,1.25,104.1368441
20062,12/02/2023,0.69,102.327406
71151,12/02/2023,1.12,101.2240932
75596,12/02/2023,0.66,101.5309627
63963,13/02/2023,1.26,101.2628995
16792,13/02/2023,1.38,97.24105485
88569,13/02/2023,0.79,96.60042569
22757,13/02/2023,0.8,98.97472063
99779,13/02/2023,1.07,103.4047481
22778,13/02/2023,0.71,98.81199925
89791,13/02/2023,1.25,99.11814052
20062,13/02/2023,0.69,99.36358539
71151,13/02/2023,1.12,98.98655823
75596,13/02/2023,0.66,98.33173196
63963,14/02/2023,1.26,102.7427567
16792,14/02/2023,1.38,99.37262444
88569,14/02/2023,0.79,101.0635709
22757,14/02/2023,0.8,102.6358834
99779,14/02/2023,1.07,101.1572587
22778,14/02/2023,0.71,104.028112
89791,14/02/2023,1.25,99.27108496
20062,14/02/2023,0.69,97.67507072
71151,14/02/2023,1.12,95.07596598
75596,14/02/2023,0.66,100.5265312
63963,15/02/2023,1.26,99.77485284
16792,15/02/2023,1.38,101.4450623
88569,15/02/2023,0.79,100.2323193
22757,15/02/2023,0.8,95.15491755
99779,15/02/2023,1.07,99.12982702
22778,15/02/2023,0.71,96.04973136
89791,15/02/2023,1.25,96.81147571
20062,15/02/2023,0.69,104.6005445
71151,15/02/2023,1.12,101.2265884
75596,15/02/2023,0.66,97.84752721
63963,16/02/2023,1.26,102.0299945
16792,16/02/2023,1.38,101.1749672
88569,16/02/2023,0.79,96.9664352
22757,16/02/2023,0.8,99.92152131
99779,16/02/2023,1.07,97.67081275
22778,16/02/2023,0.71,102.5405393
89791,16/02/2023,1.25,96.06191804
20062,16/02/2023,0.69,103.7188737
71151,16/02/2023,1.12,97.88749888
75596,16/02/2023,0.66,95.64063409
63963,17/02/2023,1.26,104.2403944
16792,17/02/2023,1.38,96.15540655
88569,17/02/2023,0.79,102.5897587
22757,17/02/2023,0.8,98.18696325
99779,17/02/2023,1.07,95.62629648
22778,17/02/2023,0.71,100.3172035
89791,17/02/2023,1.25,99.72431695
20062,17/02/2023,0.69,96.56000819
71151,17/02/2023,1.12,95.06621951
75596,17/02/2023,0.66,101.649121
63963,18/02/2023,1.26,99.8687982
16792,18/02/2023,1.38,98.39221026
88569,18/02/2023,0.79,99.1071933
22757,18/02/2023,0.8,96.62838543
99779,18/02/2023,1.07,97.22201007
22778,18/02/2023,0.71,96.80140379
89791,18/02/2023,1.25,104.7881407
20062,18/02/2023,0.69,98.17353758
71151,18/02/2023,1.12,95.51307171
75596,18/02/2023,0.66,98.65540045
63963,19/02/2023,1.26,99.60254907
16792,19/02/2023,1.38,98.50370669
88569,19/02/2023,0.79,96.77819315
22757,19/02/2023,0.8,95.4304836
99779,19/02/2023,1.07,102.1594579
22778,19/02/2023,0.71,99.37594718
89791,19/02/2023,1.25,98.62579386
20062,19/02/2023,0.69,97.13757574
71151,19/02/2023,1.12,103.9546303
75596,19/02/2023,0.66,100.991897
63963,20/02/2023,1.26,96.85699324
16792,20/02/2023,1.38,98.61351768
88569,20/02/2023,0.79,103.4863314
22757,20/02/2023,0.8,102.3490166
99779,20/02/2023,1.07,98.27052878
22778,20/02/2023,0.71,95.09830974
89791,20/02/2023,1.25,95.26862541
20062,20/02/2023,0.69,104.9583827
71151,20/02/2023,1.12,96.53215632
75596,20/02/2023,0.66,100.9740119
63963,21/02/2023,1.26,97.31786366
16792,21/02/2023,1.38,98.36274104
88569,21/02/2023,0.79,102.448
22757,21/02/2023,0.8,104.8322863
99779,21/02/2023,1.07,101.6011377
22778,21/02/2023,0.71,96.09939302
89791,21/02/2023,1.25,95.6321405
20062,21/02/2023,0.69,97.07046881
71151,21/02/2023,1.12,97.22739824
75596,21/02/2023,0.66,102.1975414
63963,22/02/2023,1.26,99.81125248
16792,22/02/2023,1.38,96.45897177
88569,22/02/2023,0.79,98.9119565
22757,22/02/2023,0.8,101.8091518
99779,22/02/2023,1.07,101.6908554
22778,22/02/2023,0.71,95.81509075
89791,22/02/2023,1.25,95.55433152
20062,22/02/2023,0.69,101.8720385
71151,22/02/2023,1.12,101.9777274
75596,22/02/2023,0.66,101.0160131
63963,23/02/2023,1.26,102.6106578
16792,23/02/2023,1.38,95.00747064
88569,23/02/2023,0.79,97.06271262
22757,23/02/2023,0.8,104.6275342
99779,23/02/2023,1.07,95.69738942
22778,23/02/2023,0.71,103.1906728
89791,23/02/2023,1.25,99.50362091
20062,23/02/2023,0.69,99.70508455
71151,23/02/2023,1.12,99.13059296
75596,23/02/2023,0.66,104.7266242
63963,24/02/2023,1.26,104.6823156
16792,24/02/2023,1.38,96.15112374
88569,24/02/2023,0.79,100.0688158
22757,24/02/2023,0.8,96.44692489
99779,24/02/2023,1.07,97.18179888
22778,24/02/2023,0.71,104.3108164
89791,24/02/2023,1.25,102.5941504
20062,24/02/2023,0.69,95.49790318
71151,24/02/2023,1.12,104.1788792
75596,24/02/2023,0.66,95.80543214
63963,25/02/2023,1.26,101.8468745
16792,25/02/2023,1.38,97.05747131
88569,25/02/2023,0.79,97.85581944
22757,25/02/2023,0.8,100.0710435
99779,25/02/2023,1.07,98.1231151
22778,25/02/2023,0.71,102.150213
89791,25/02/2023,1.25,103.9063393
20062,25/02/2023,0.69,104.6566842
71151,25/02/2023,1.12,95.89838244
75596,25/02/2023,0.66,104.4782774
63963,26/02/2023,1.26,97.55082654
16792,26/02/2023,1.38,100.2604444
88569,26/02/2023,0.79,96.55278957
22757,26/02/2023,0.8,102.1658633
99779,26/02/2023,1.07,100.3466378
22778,26/02/2023,0.71,101.2683768
89791,26/02/2023,1.25,98.64562904
20062,26/02/2023,0.69,95.52709663
71151,26/02/2023,1.12,102.3853954
75596,26/02/2023,0.66,102.4793579
63963,27/02/2023,1.26,98.37883778
16792,27/02/2023,1.38,99.58525251
88569,27/02/2023,0.79,101.6238569
22757,27/02/2023,0.8,102.3562254
99779,27/02/2023,1.07,95.46492757
22778,27/02/2023,0.71,101.7504168
89791,27/02/2023,1.25,96.59299423
20062,27/02/2023,0.69,103.5110384
71151,27/02/2023,1.12,96.17645504
75596,27/02/2023,0.66,104.5934988
63963,28/02/2023,1.26,95.55359625
16792,28/02/2023,1.38,96.25923425
88569,28/02/2023,0.79,99.76308323
22757,28/02/2023,0.8,98.3894252
99779,28/02/2023,1.07,97.06986299
22778,28/02/2023,0.71,104.3168074
89791,28/02/2023,1.25,96.75305312
20062,28/02/2023,0.69,95.44536502
71151,28/02/2023,1.12,97.30916572
75596,28/02/2023,0.66,103.7893742
63963,01/03/2023,1.26,97.29623466
16792,01/03/2023,1.38,98.41117323
88569,01/03/2023,0.79,98.29544579
22757,01/03/2023,0.8,104.8512048
99779,01/03/2023,1.07,104.5237842
22778,01/03/2023,0.71,102.9178812
89791,01/03/2023,1.25,97.33518508
20062,01/03/2023,0.69,99.76302681
71151,01/03/2023,1.12,100.5673456
75596,01/03/2023,0.66,100.0047673
63963,02/03/2023,1.26,103.8996084
16792,02/03/2023,1.38,104.1688472
88569,02/03/2023,0.79,102.0378299
22757,02/03/2023,0.8,100.096387
99779,02/03/2023,1.07,103.1667824
22778,02/03/2023,0.71,103.2046568
89791,02/03/2023,1.25,98.62799084
20062,02/03/2023,0.69,103.292916
71151,02/03/2023,1.12,100.9954115
75596,02/03/2023,0.66,101.9664898
63963,03/03/2023,1.26,103.9345705
16792,03/03/2023,1.38,101.6151149
88569,03/03/2023,0.79,96.18984739
22757,03/03/2023,0.8,100.3737621
99779,03/03/2023,1.07,99.97792219
22778,03/03/2023,0.71,104.5011248
89791,03/03/2023,1.25,96.06786616
20062,03/03/2023,0.69,99.2320805
71151,03/03/2023,1.12,97.83662581
75596,03/03/2023,0.66,96.53645625
63963,04/03/2023,1.26,96.2008008
16792,04/03/2023,1.38,96.38165564
88569,04/03/2023,0.79,96.02095412
22757,04/03/2023,0.8,104.568632
99779,04/03/2023,1.07,102.3850739
22778,04/03/2023,0.71,99.11990866
89791,04/03/2023,1.25,101.7691133
20062,04/03/2023,0.69,99.70400074
71151,04/03/2023,1.12,95.51814071
75596,04/03/2023,0.66,100.216366
63963,05/03/2023,1.26,98.92446005
16792,05/03/2023,1.38,95.42822233
88569,05/03/2023,0.79,96.31991804
22757,05/03/2023,0.8,96.45070505
99779,05/03/2023,1.07,102.6059025
22778,05/03/2023,0.71,95.3968392
89791,05/03/2023,1.25,102.6829138
20062,05/03/2023,0.69,102.8804026
71151,05/03/2023,1.12,102.0827847
75596,05/03/2023,0.66,98.22327217
63963,06/03/2023,1.26,102.1075292
16792,06/03/2023,1.38,95.94622476
88569,06/03/2023,0.79,100.3774546
22757,06/03/2023,0.8,100.0999581
99779,06/03/2023,1.07,99.167194
22778,06/03/2023,0.71,101.944131
89791,06/03/2023,1.25,104.6592056
20062,06/03/2023,0.69,103.571609
71151,06/03/2023,1.12,103.0235392
75596,06/03/2023,0.66,98.40228574
63963,07/03/2023,1.26,99.80486919
16792,07/03/2023,1.38,102.4094928
88569,07/03/2023,0.79,99.10828062
22757,07/03/2023,0.8,99.89155925
99779,07/03/2023,1.07,103.9180404
22778,07/03/2023,0.71,101.3585739
89791,07/03/2023,1.25,97.82088825
20062,07/03/2023,0.69,96.80422464
71151,07/03/2023,1.12,95.8068898
75596,07/03/2023,0.66,104.5290803
63963,08/03/2023,1.26,103.8162496
16792,08/03/2023,1.38,100.0206562
88569,08/03/2023,0.79,99.14182315
22757,08/03/2023,0.8,99.86452155
99779,08/03/2023,1.07,98.88808374
22778,08/03/2023,0.71,96.95883035
89791,08/03/2023,1.25,97.57482383
20062,08/03/2023,0.69,104.2758162
71151,08/03/2023,1.12,103.4437057
75596,08/03/2023,0.66,99.13520135
63963,09/03/2023,1.26,98.87666362
16792,09/03/2023,1.38,96.12427762
88569,09/03/2023,0.79,99.66291918
22757,09/03/2023,0.8,102.6119005
99779,09/03/2023,1.07,102.7927805
22778,09/03/2023,0.71,101.2990672
89791,09/03/2023,1.25,98.21599073
20062,09/03/2023,0.69,100.1595051
71151,09/03/2023,1.12,95.61111363
75596,09/03/2023,0.66,98.30830518
63963,10/03/2023,1.26,99.96362727
16792,10/03/2023,1.38,100.8081067
88569,10/03/2023,0.79,99.20376023
22757,10/03/2023,0.8,101.9992846
99779,10/03/2023,1.07,104.4439725
22778,10/03/2023,0.71,101.8342351
89791,10/03/2023,1.25,96.25084794
20062,10/03/2023,0.69,100.7495407
71151,10/03/2023,1.12,99.87854007
75596,10/03/2023,0.66,97.93123655
63963,11/03/2023,1.26,98.55978612
16792,11/03/2023,1.38,101.6268808
88569,11/03/2023,0.79,97.02278444
22757,11/03/2023,0.8,101.7890161
99779,11/03/2023,1.07,98.02388021
22778,11/03/2023,0.71,96.04534605
89791,11/03/2023,1.25,95.12981183
20062,11/03/2023,0.69,100.1580403
71151,11/03/2023,1.12,95.30223091
75596,11/03/2023,0.66,101.6924758
63963,12/03/2023,1.26,96.73680038
16792,12/03/2023,1.38,100.1781994
88569,12/03/2023,0.79,95.4673676
22757,12/03/2023,0.8,100.0763497
99779,12/03/2023,1.07,97.53906329
22778,12/03/2023,0.71,96.5356386
89791,12/03/2023,1.25,101.888356
20062,12/03/2023,0.69,96.98632235
71151,12/03/2023,1.12,96.70943449
75596,12/03/2023,0.66,97.93177295
63963,13/03/2023,1.26,101.4561353
16792,13/03/2023,1.38,101.5849355
88569,13/03/2023,0.79,100.7868555
22757,13/03/2023,0.8,103.8514225
99779,13/03/2023,1.07,96.34371729
22778,13/03/2023,0.71,102.3057143
89791,13/03/2023,1.25,104.2693971
20062,13/03/2023,0.69,102.9921191
71151,13/03/2023,1.12,103.2149601
75596,13/03/2023,0.66,103.5966628
63963,14/03/2023,1.26,97.41682946
16792,14/03/2023,1.38,96.92252867
88569,14/03/2023,0.79,99.60729255
22757,14/03/2023,0.8,95.23205252
99779,14/03/2023,1.07,98.62656063
22778,14/03/2023,0.71,102.912425
89791,14/03/2023,1.25,98.70382741
20062,14/03/2023,0.69,95.31159091
71151,14/03/2023,1.12,102.5966882
75596,14/03/2023,0.66,98.03146616
63963,15/03/2023,1.26,101.8365941
16792,15/03/2023,1.38,100.7026847
88569,15/03/2023,0.79,98.4134429
22757,15/03/2023,0.8,99.63225511
99779,15/03/2023,1.07,104.1926675
22778,15/03/2023,0.71,102.1719174
89791,15/03/2023,1.25,100.9115209
20062,15/03/2023,0.69,103.4213919
71151,15/03/2023,1.12,101.9840742
75596,15/03/2023,0.66,98.64571024
63963,16/03/2023,1.26,103.0555053
16792,16/03/2023,1.38,101.2044672
88569,16/03/2023,0.79,99.22597502
22757,16/03/2023,0.8,99.93247611
99779,16/03/2023,1.07,97.41166542
22778,16/03/2023,0.71,104.800499
89791,16/03/2023,1.25,104.4457655
20062,16/03/2023,0.69,95.11196347
71151,16/03/2023,1.12,101.8782613
75596,16/03/2023,0.66,101.7595995
63963,17/03/2023,1.26,104.2068303
16792,17/03/2023,1.38,102.5470825
88569,17/03/2023,0.79,101.7472137
22757,17/03/2023,0.8,104.1195285
99779,17/03/2023,1.07,102.5472657
22778,17/03/2023,0.71,99.14069229
89791,17/03/2023,1.25,104.1924579
20062,17/03/2023,0.69,97.6238886
71151,17/03/2023,1.12,102.5132269
75596,17/03/2023,0.66,96.39671682
63963,18/03/2023,1.26,98.64466444
16792,18/03/2023,1.38,103.9401657
88569,18/03/2023,0.79,103.4324189
22757,18/03/2023,0.8,100.0633237
99779,18/03/2023,1.07,98.33210017
22778,18/03/2023,0.71,101.8281306
89791,18/03/2023,1.25,103.6175973
20062,18/03/2023,0.69,103.4136617
71151,18/03/2023,1.12,98.15045873
75596,18/03/2023,0.66,103.1825703
63963,19/03/2023,1.26,101.6785381
16792,19/03/2023,1.38,96.81873553
88569,19/03/2023,0.79,97.58096642
22757,19/03/2023,0.8,98.46407989
99779,19/03/2023,1.07,104.9732426
22778,19/03/2023,0.71,95.61948677
89791,19/03/2023,1.25,96.46910115
20062,19/03/2023,0.69,104.5731789
71151,19/03/2023,1.12,102.6901776
75596,19/03/2023,0.66,104.3106681
63963,20/03/2023,1.26,95.00659513
16792,20/03/2023,1.38,96.84932771
88569,20/03/2023,0.79,103.2450543
22757,20/03/2023,0.8,100.5881065
99779,20/03/2023,1.07,100.0868556
22778,20/03/2023,0.71,103.343504
89791,20/03/2023,1.25,99.79083011
20062,20/03/2023,0.69,98.65460057
71151,20/03/2023,1.12,104.6138916
75596,20/03/2023,0.66,102.4559803
63963,21/03/2023,1.26,101.198961
16792,21/03/2023,1.38,99.53504481
88569,21/03/2023,0.79,99.86794439
22757,21/03/2023,0.8,103.7781576
99779,21/03/2023,1.07,101.507294
22778,21/03/2023,0.71,96.04716322
89791,21/03/2023,1.25,95.1386718
20062,21/03/2023,0.69,103.0539519
71151,21/03/2023,1.12,97.49331881
75596,21/03/2023,0.66,104.5305396
63963,22/03/2023,1.26,95.12134538
16792,22/03/2023,1.38,98.10260404
88569,22/03/2023,0.79,99.53074924
22757,22/03/2023,0.8,97.55353719
99779,22/03/2023,1.07,103.405811
22778,22/03/2023,0.71,95.26761581
89791,22/03/2023,1.25,103.6283428
20062,22/03/2023,0.69,98.5922423
71151,22/03/2023,1.12,99.95686585
75596,22/03/2023,0.66,95.96895276
63963,23/03/2023,1.26,104.0929024
16792,23/03/2023,1.38,97.00742438
88569,23/03/2023,0.79,97.0730727
22757,23/03/2023,0.8,100.9908331
99779,23/03/2023,1.07,95.40776627
22778,23/03/2023,0.71,102.7479712
89791,23/03/2023,1.25,95.47664929
20062,23/03/2023,0.69,97.28848161
71151,23/03/2023,1.12,100.0233417
75596,23/03/2023,0.66,104.1202089
63963,24/03/2023,1.26,96.77116624
16792,24/03/2023,1.38,100.4156686
88569,24/03/2023,0.79,95.17062168
22757,24/03/2023,0.8,98.69687246
99779,24/03/2023,1.07,95.31418815
22778,24/03/2023,0.71,98.07233215
89791,24/03/2023,1.25,103.9700682
20062,24/03/2023,0.69,95.83665622
71151,24/03/2023,1.12,98.40594731
75596,24/03/2023,0.66,101.9022373
63963,25/03/2023,1.26,103.478952
16792,25/03/2023,1.38,100.3862573
88569,25/03/2023,0.79,101.5082254
22757,25/03/2023,0.8,97.43885931
99779,25/03/2023,1.07,104.9536441
22778,25/03/2023,0.71,101.9523291
89791,25/03/2023,1.25,103.7109631
20062,25/03/2023,0.69,98.30100059
71151,25/03/2023,1.12,96.2243475
75596,25/03/2023,0.66,104.159411
63963,26/03/2023,1.26,103.9621968
16792,26/03/2023,1.38,104.8362046
88569,26/03/2023,0.79,102.6978094
22757,26/03/2023,0.8,97.63346901
99779,26/03/2023,1.07,100.3894935
22778,26/03/2023,0.71,101.8330772
89791,26/03/2023,1.25,103.2154269
20062,26/03/2023,0.69,95.71388664
71151,26/03/2023,1.12,97.34075923
75596,26/03/2023,0.66,98.22408988
63963,27/03/2023,1.26,100.6789221
16792,27/03/2023,1.38,95.84093283
88569,27/03/2023,0.79,101.624044
22757,27/03/2023,0.8,96.0201125
99779,27/03/2023,1.07,99.77286831
22778,27/03/2023,0.71,99.54235209
89791,27/03/2023,1.25,102.0601518
20062,27/03/2023,0.69,95.80838803
71151,27/03/2023,1.12,100.3222439
75596,27/03/2023,0.66,98.78432322
63963,28/03/2023,1.26,96.89526676
16792,28/03/2023,1.38,102.6895589
88569,28/03/2023,0.79,104.8120045
22757,28/03/2023,0.8,96.25978105
99779,28/03/2023,1.07,103.385443
22778,28/03/2023,0.71,100.1478637
89791,28/03/2023,1.25,102.4581341
20062,28/03/2023,0.69,103.8772165
71151,28/03/2023,1.12,103.8663075
75596,28/03/2023,0.66,101.2738113
63963,29/03/2023,1.26,95.74390852
16792,29/03/2023,1.38,99.03772968
88569,29/03/2023,0.79,104.701106
22757,29/03/2023,0.8,102.5406863
99779,29/03/2023,1.07,99.06722282
22778,29/03/2023,0.71,99.74673672
89791,29/03/2023,1.25,99.75375147
20062,29/03/2023,0.69,98.13626496
71151,29/03/2023,1.12,100.136816
75596,29/03/2023,0.66,96.7459588
63963,30/03/2023,1.26,101.5328764
16792,30/03/2023,1.38,102.6050228
88569,30/03/2023,0.79,101.5201309
22757,30/03/2023,0.8,96.46249387
99779,30/03/2023,1.07,103.6268785
22778,30/03/2023,0.71,98.13287916
89791,30/03/2023,1.25,104.9485103
20062,30/03/2023,0.69,98.33135922
71151,30/03/2023,1.12,95.05381858
75596,30/03/2023,0.66,96.70816318
63963,31/03/2023,1.26,98.33352366
16792,31/03/2023,1.38,100.2812896
88569,31/03/2023,0.79,95.56828102
22757,31/03/2023,0.8,98.92036345
99779,31/03/2023,1.07,103.7089226
22778,31/03/2023,0.71,99.13289409
89791,31/03/2023,1.25,101.4043741
20062,31/03/2023,0.69,104.2402819
71151,31/03/2023,1.12,104.7189111
75596,31/03/2023,0.66,100.6629061
63963,01/04/2023,1.26,100.3271321
16792,01/04/2023,1.38,103.8518564
88569,01/04/2023,0.79,98.42892133
22757,01/04/2023,0.8,99.24342234
99779,01/04/2023,1.07,100.1362439
22778,01/04/2023,0.71,103.2909532
89791,01/04/2023,1.25,104.3159355
20062,01/04/2023,0.69,102.474582
71151,01/04/2023,1.12,95.47320835
75596,01/04/2023,0.66,101.3614997
63963,02/04/2023,1.26,101.7729116
16792,02/04/2023,1.38,99.42789253
88569,02/04/2023,0.79,104.5343832
22757,02/04/2023,0.8,98.42086592
